Time,A,B,C,D,E,Rate A,Rate B,Rate C,Rate D,Rate E
43.730000000000004,8.589470923402668e-05,0.633845140295038,0.006160801621417915,0.009665938041229286,0.772132361679348,-1.7214847133127645e-05,-0.001838011618357729,-0.0007837252689375236,-0.0010371081453635074,0.0018380123561478365
43.74,8.572290505975647e-05,0.6338267601788544,0.006152964368728539,0.00965556695977565,0.7721507418029094,-1.7180411530095715e-05,-0.0018359862822997324,-0.0007827407869227588,-0.0010361016492066674,0.0018359870171413776
43.75,8.555144455280405e-05,0.6338084003160315,0.006145136960859312,0.009645205943283584,0.7721691016730808,-1.714604482188431e-05,-0.0018339630329844078,-0.0007817575160011498,-0.0010350959599776637,0.0018339637648893744
43.76,8.538032702559912e-05,0.6337900606857017,0.0061373193856993,0.009634854983683806,0.7721874413107297,-1.711174687060941e-05,-0.001831941868462044,-0.0007807754547357893,-0.0010340910773011592,0.0018319425974420683
43.77,8.520955179194744e-05,0.6337717412670171,0.006129511631151942,0.009624514072910794,0.7722057607367041,-1.7077517538663142e-05,-0.0018299227867845038,-0.0007797946016913631,-0.0010330870008015227,0.0018299235128512753
43.78,8.503911816702811e-05,0.6337534420391492,0.0061217136851350286,0.00961418320290278,0.7722240599718326,-1.7043356688713213e-05,-0.0018279057860052204,-0.0007788149554341481,-0.0010320837301028285,0.0018279065091703823
43.79,8.486902546739081e-05,0.6337351629812892,0.006113925535580687,0.009603862365601751,0.7722423390369243,-1.700926418370238e-05,-0.0018258908641792004,-0.0007778365145320111,-0.0010310812648288595,0.0018258915844543487
43.800000000000004,8.469927301095306e-05,0.6337169040726474,0.0061061471704353665,0.009593551552953463,0.7722605979527688,-1.697523988684788e-05,-0.0018238780193630172,-0.000776859277554407,-0.0010300796046031043,0.001823878736759702
43.81,8.452986011699746e-05,0.6336986652924538,0.0060983785776598225,0.009583250756907432,0.7722788367401364,-1.6941283661640895e-05,-0.001821867249614816,-0.0007758832430723774,-0.001029078749048764,0.0018218679641445411
43.82,8.436078610616895e-05,0.6336804466199576,0.006090619745229099,0.009572959969416945,0.7722970554197779,-1.6907395371845983e-05,-0.0018198585529943083,-0.0007749084096585491,-0.0010280786977887486,0.0018198592646685315
43.83,8.419205030047216e-05,0.6336622480344276,0.006082870661132514,0.009562679182439058,0.7723152540124246,-1.687357488150055e-05,-0.001817851927562773,-0.0007739347758871324,-0.0010270794504456796,0.0018178526363929065
43.84,8.402365202326854e-05,0.633644069515152,0.006075131313373642,0.009552408387934601,0.7723334325387885,-1.6839822054914296e-05,-0.001815847371383056,-0.0007729623403339199,-0.0010260810066418922,0.0018158480773804659
43.85,8.385559059927381e-05,0.6336259110414382,0.006067401689970303,0.009542147577868183,0.7723515910195623,-1.6806136756668657e-05,-0.0018138448825195665,-0.0007719911015762847,-0.0010250833659994345,0.001813845585695574
43.86,8.368786535455512e-05,0.633607772592613,0.0060596817789545405,0.009531896744208188,0.7723697294754193,-1.677251885161628e-05,-0.0018118444590382783,-0.0007710210581931793,-0.0010240865281400686,0.001811845159404159
43.87,8.35204756165284e-05,0.6335896541480226,0.006051971568372609,0.009521655878926788,0.7723878479270133,-1.6738968204880464e-05,-0.001809846099006728,-0.0007700522087651336,-0.0010230904926852736,0.0018098467965737127
43.88,8.335342071395564e-05,0.6335715556870325,0.006044271046284958,0.009511424973999935,0.7724059463949791,-1.6705484681854625e-05,-0.001807849800494015,-0.0007690845518742534,-0.0010220952592562452,0.0018078504952732896
43.89,8.318669997694224e-05,0.6335534771890275,0.006036580200766216,0.009501204021407373,0.7724240248999318,-1.667206814820174e-05,-0.0018058555615707984,-0.0007681180861042197,-0.0010211008274738957,0.0018058562535735038
43.9,8.302031273693425e-05,0.6335354186334118,0.006028899019905174,0.009490993013132634,0.7724420834624676,-1.6638718469853834e-05,-0.0018038633803092983,-0.0007671528100402857,-0.0010201071969588582,0.001803864069546531
43.910000000000004,8.285425832671573e-05,0.6335173799996087,0.006021227491804771,0.009480791941163046,0.7724601221031631,-1.6605435513011425e-05,-0.0018018732547832928,-0.0007661887222692772,-0.001019114367331485,0.001801873941266105
43.92,8.268853608040606e-05,0.6334993612670609,0.006013565604582078,0.009470600797489731,0.7724781408425757,-1.657221914414297e-05,-0.0017998851830681186,-0.0007652258213795889,-0.0010181223382118485,0.0017998858668075185
43.93,8.252314533345726e-05,0.6334813624152301,0.006005913346368282,0.009460419574107613,0.7724961397012438,-1.653906922998436e-05,-0.001797899163240669,-0.0007642641059611853,-0.0010171311092197438,0.0017978998442476205
43.94,8.235808542265132e-05,0.6334633834235978,0.00599827070530867,0.009450248263015416,0.7725141186996862,-1.6505985637538348e-05,-0.0017959151933793934,-0.0007633035746055968,-0.0010161406799746898,0.0017959158716648169
43.95,8.219335568609755e-05,0.633445424271664,0.005990637669562614,0.00944008685621567,0.7725320778584028,-1.6472968234074054e-05,-0.001793933271564296,-0.0007623442259059204,-0.001015151050095928,0.0017939339471390679
43.96,8.202895546322992e-05,0.6334274849389483,0.0059830142273035545,0.00942993534571471,0.7725500171978742,-1.6440016887126387e-05,-0.0017919533958769347,-0.0007613860584568162,-0.001014162219202426,0.0017919540687518882
43.97,8.186488409480439e-05,0.6334095654049895,0.005975400366718986,0.009419793723522687,0.7725679367385617,-1.6407131464495554e-05,-0.001789975564400421,-0.0007604290708545074,-0.0010131741869128775,0.0017899762345863458
43.980000000000004,8.170114092289629e-05,0.6333916656493455,0.005967796076010441,0.009409661981653559,0.7725858365009076,-1.6374311834246497e-05,-0.0017879997752194175,-0.0007594732616967781,-0.001012186952845703,0.0017880004427270604
43.99,8.153772529089764e-05,0.6333737856515933,0.005960201343393473,0.009399540112125102,0.7726037165053349,-1.634155786470838e-05,-0.0017860260264201387,-0.000758518629582972,-0.0010112005166190517,0.0017860266912602032
44.0,8.137463654351455e-05,0.6333559253913291,0.005952616157097644,0.009389428106958912,0.7726215767722475,-1.6308869424474045e-05,-0.0017840543160903479,-0.0007575651731139908,-0.0010102148778508013,0.0017840549782734952
44.01,8.121187402676457e-05,0.6333380848481682,0.005945040505366504,0.009379325958180404,0.7726394173220302,-1.62762463823995e-05,-0.0017820846423193578,-0.0007566128908922926,-0.0010092300361585606,0.0017820853018562061
44.02,8.104943708797408e-05,0.633320264001745,0.005937474376457581,0.009369233657818818,0.7726572381750488,-1.624368860760337e-05,-0.0017801170031980294,-0.0007556617815218907,-0.0010082459911596692,0.0017801176600991547
44.03,8.088732507577562e-05,0.633302462831713,0.005929917758642362,0.009359151197907221,0.7726750393516498,-1.6211195969466398e-05,-0.0017781513968187703,-0.000754711843608352,-0.0010072627424711988,0.001778152051094706
44.04,8.072553734010535e-05,0.6332846813177448,0.005922370640206279,0.009349078570482509,0.7726928208721607,-1.6178768337630898e-05,-0.0017761878212755337,-0.0007537630757587952,-0.0010062802897099553,0.0017761884729367717
44.050000000000004,8.056407323220038e-05,0.6332669194395321,0.005914833009448691,0.00933901576758541,0.7727105827568901,-1.6146405582000223e-05,-0.001774226274663819,-0.0007528154765818898,-0.001005298632492479,0.0017742269237208087
44.06,8.040293210459619e-05,0.6332491771767854,0.005907304854682873,0.009328962781260485,0.7727283250261273,-1.611410757273828e-05,-0.0017722667550806681,-0.0007518690446878543,-0.0010043177704350437,0.0017722674015438172
44.07,8.024211331112402e-05,0.6332314545092346,0.005899786164235994,0.009318919603556134,0.7727460477001428,-1.6081874180268965e-05,-0.0017703092606246662,-0.0007509237786884544,-0.0010033377031536618,0.001770309904504341
44.08,8.008161620690827e-05,0.6332137514166283,0.005892276926449109,0.009308886226524598,0.7727637507991878,-1.6049705275275666e-05,-0.001768353789395941,-0.0007499796771970026,-0.0010023584302640822,0.0017683544307024665
44.09,7.992144014836395e-05,0.6331960678787343,0.00588477712967714,0.009298862642221958,0.7727814343434948,-1.6017600728700734e-05,-0.0017664003394961608,-0.0007490367388283553,-0.001001379951381792,0.0017664009782398203
44.1,7.976158449319402e-05,0.6331784038753393,0.005877286762288856,0.00928884884270814,0.7727990983532772,-1.5985560411744964e-05,-0.0017644489090285337,-0.0007480949621989125,-0.0010004022661220186,0.0017644495452195698
44.11,7.960204860038691e-05,0.633160759386249,0.005869805812666867,0.00927884482004692,0.7728167428487294,-1.595358419586708e-05,-0.0017624994960978072,-0.0007471543459266152,-0.0009994253740997286,0.0017625001297464212
44.12,7.944283183021386e-05,0.6331431343912881,0.0058623342692076,0.009268850566305923,0.7728343678500268,-1.5921671952783226e-05,-0.0017605520988102663,-0.0007462148886309453,-0.0009984492749296311,0.0017605527299266192
44.13,7.928393354422637e-05,0.6331255288703,0.005854872120321291,0.009258866073556627,0.772851973377326,-1.5889823554466423e-05,-0.0017586067152737335,-0.0007452765889329225,-0.0009974739682261776,0.0017586073438679453
44.14,7.912535310525368e-05,0.6331079428031473,0.005847419354431962,0.009248891333874366,0.7728695594507647,-1.585803887314608e-05,-0.0017566633435975667,-0.0007443394454551043,-0.000996499453603562,0.001756663969679717
44.15,7.896708987740016e-05,0.6330903761697113,0.005839975959977411,0.00923892633933833,0.7728871260904615,-1.5826317781307478e-05,-0.0017547219818926586,-0.0007434034568215834,-0.0009955257306757236,0.001754722605472787
44.160000000000004,7.88091432260428e-05,0.6330728289498924,0.005832541925409195,0.009228971082031573,0.7729046733165162,-1.5794660151691238e-05,-0.0017527826282714375,-0.0007424686216579868,-0.0009945527990563477,0.0017527832493595432
44.17,7.86515125178286e-05,0.6330553011236096,0.005825117239192615,0.00921902555404101,0.7729222011490099,-1.5763065857292826e-05,-0.001750845280847863,-0.0007415349385914743,-0.000993580658358865,0.001750845899453905
44.18,7.849419712067209e-05,0.6330377926708012,0.0058177018898067,0.00920908974745742,0.7729397096080044,-1.5731534771362042e-05,-0.001748909937737427,-0.0007406024062507366,-0.0009926093081964542,0.0017489105538713253
44.19,7.833719640375278e-05,0.6330203035714238,0.0058102958657441925,0.009199163654375456,0.7729571987135431,-1.5700066767402498e-05,-0.0017469765970571538,-0.0007396710232659945,-0.0009916387481820428,0.001746977210728788
44.2,7.818050973751259e-05,0.6330028338054532,0.005802899155511533,0.009189247266893637,0.7729746684856503,-1.566866171917112e-05,-0.0017450452569255962,-0.0007387407882689968,-0.000990668977928307,0.0017450458681448064
44.21,7.802413649365336e-05,0.6329853833528839,0.005795511747628843,0.009179340577114354,0.7729921189443317,-1.5637319500677633e-05,-0.001743115915462836,-0.0007378116998930189,-0.0009896999970476737,0.0017431165242394234
44.22,7.78680760451343e-05,0.6329679521937293,0.005788133630629913,0.009169443577143877,0.7730095501095742,-1.5606039986184068e-05,-0.0017411885707904842,-0.0007368837567728617,-0.0009887318051523223,0.001741189177134211
44.230000000000004,7.771232776616949e-05,0.6329505403080213,0.005780764793062184,0.009159556259092354,0.7730269620013455,-1.5574823050204227e-05,-0.0017392632210316784,-0.0007359569575448501,-0.000987764401854183,0.001739263824952267
44.24,7.755689103222538e-05,0.632933147675811,0.005773405223486736,0.009149678615073813,0.773044354639595,-1.5543668567503215e-05,-0.0017373398643110824,-0.0007350313008468307,-0.0009867977867649414,0.001737340465818217
44.25,7.740176522001824e-05,0.6329157742771678,0.005766054910478267,0.009139810637206163,0.7730617280442531,-1.551257641309691e-05,-0.001735418498754884,-0.0007341067853181711,-0.0009858319594960353,0.00173541909785821
44.26,7.724694970751169e-05,0.6328984200921803,0.0057587138426250855,0.009129952317611203,0.7730790822352317,-1.5481546462251473e-05,-0.0017334991224907971,-0.0007331834095997588,-0.00098486691965866,0.001733499719199921
44.27,7.709244387391419e-05,0.6328810851009554,0.005751382008529088,0.009120103648414616,0.7730964172324237,-1.5450578590482826e-05,-0.001731581733648057,-0.0007322611723339986,-0.0009839026668637659,0.0017315823279725473
44.28,7.693824709967655e-05,0.632863769283619,0.005744059396805748,0.00911026462174598,0.7731137330557034,-1.5419672673556193e-05,-0.0017296663303574223,-0.0007313400721648119,-0.0009829392007220617,0.001729666922306809
44.29,7.678435876648946e-05,0.6328464726203155,0.0057367459960841,0.009100435229738758,0.7731310297249265,-1.538882858748555e-05,-0.001727752910751172,-0.0007304201077376352,-0.0009819765208440138,0.001727753500334947
44.300000000000004,7.663077825728098e-05,0.6328291950912079,0.005729441795006724,0.009090615464530319,0.7731483072599299,-1.5358046208533156e-05,-0.001725841472963105,-0.0007295012776994178,-0.0009810146268398486,0.0017258420601907226
44.31,7.647750495621407e-05,0.6328119366764783,0.00572214678222973,0.00908080531826192,0.7731655656805319,-1.532732541320906e-05,-0.0017239320151285404,-0.0007285835806986221,-0.000980053518319552,0.0017239326000094168
44.32,7.632453824868412e-05,0.632794697356327,0.0057148609464227436,0.009071004783078724,0.7731828050065319,-1.5296666078270587e-05,-0.0017220245353843147,-0.0007276670153852199,-0.000979093194892872,0.0017220251179278286
44.33,7.617187752131648e-05,0.6327774771109731,0.005707584276268891,0.009061213851129795,0.7732000252577111,-1.526606808072185e-05,-0.0017201190318687823,-0.0007267515804106927,-0.000978133656169319,0.0017201196120842747
44.34,7.6019522161964e-05,0.6327602759206544,0.0057003167604647844,0.009051432514568102,0.773217226453832,-1.5235531297813242e-05,-0.0017182155027218133,-0.0007258372744280292,-0.0009771749017581663,0.0017182160806185883
44.35,7.586747155970457e-05,0.6327430937656272,0.005693058387720504,0.00904166076555052,0.7732344086146381,-1.5205055607040971e-05,-0.0017163139460847935,-0.0007249240960917246,-0.0009762169312684521,0.0017163145216721176
44.36,7.571572510483868e-05,0.6327259306261663,0.005685809146759587,0.009031898596237835,0.7732515717598548,-1.5174640886146545e-05,-0.0017144143601006219,-0.0007240120440577787,-0.0009752597443089784,0.0017144149333877248
44.37,7.556428218888695e-05,0.6327087864825653,0.005678569026319009,0.009022145998794745,0.7732687159091887,-1.5144287013116281e-05,-0.0017125167429137126,-0.0007231011169836938,-0.0009743033404883156,0.0017125173139097868
44.38,7.541314220458768e-05,0.6326916613151362,0.0056713380151491724,0.009012402965389863,0.7732858410823278,-1.5113993866180824e-05,-0.0017106210926699898,-0.000722191313528475,-0.0009733477194147992,0.0017106216613841916
44.39,7.526230454589447e-05,0.6326745551042096,0.005664116102013888,0.009002669488195714,0.7733029472989417,-1.5083761323814649e-05,-0.001708727407516891,-0.0007212826323526266,-0.0009723928806965342,0.0017087279739583397
44.4,7.511176860797371e-05,0.6326574678301344,0.005656903275690362,0.00899294555938875,0.7733200345786813,-1.5053589264735578e-05,-0.0017068356856033632,-0.0007203750721181524,-0.0009714388239413944,0.0017068362497811415
44.410000000000004,7.49615337872022e-05,0.6326403994732784,0.00564969952496918,0.008983231171149336,0.7733371029411791,-1.502347756790429e-05,-0.001704945925079862,-0.000719468631488553,-0.0009704855487570232,0.0017049464870030166
44.42,7.48115994811647e-05,0.6326233500140276,0.005642504838654295,0.008973526315661765,0.7733541524060491,-1.4993426112523827e-05,-0.0017030581240983524,-0.0007185633091288254,-0.0009695330547508358,0.0017030586837758941
44.43,7.466196508865154e-05,0.6326063194327866,0.0056353192055630065,0.008963830985114257,0.7733711829928869,-1.496343477803912e-05,-0.0017011722808123065,-0.0007176591037054606,-0.0009685813415300187,0.0017011728382532096
44.44,7.451263000965617e-05,0.6325893077099785,0.005628142614525952,0.008954145171698956,0.7733881947212694,-1.49335034441365e-05,-0.0016992883933767034,-0.0007167560138864425,-0.0009676304087015327,0.0016992889485899065
44.45,7.43635936453728e-05,0.6325723148260447,0.005620975054387087,0.00894446886761194,0.7734051876107553,-1.4903631990743205e-05,-0.0016974064599480268,-0.0007158540383412468,-0.0009666802558721113,0.0016974070129424327
44.46,7.421485539819393e-05,0.6325553407614453,0.0056138165140036745,0.008934802065053218,0.7734221616808847,-1.4873820298026916e-05,-0.001695526478684265,-0.0007149531757408388,-0.0009657308826482634,0.001695527029468741
44.47,7.406641467170801e-05,0.6325383854966584,0.005606666982246266,0.008925144756226735,0.7734391169511794,-1.4844068246395252e-05,-0.0016936484477449096,-0.000714053424757673,-0.0009647822886362732,0.0016936489963282877
44.480000000000004,7.391827087069704e-05,0.632521449012181,0.005599526447998689,0.008915496933340372,0.7734560534411427,-1.4814375716495305e-05,-0.0016917723652909555,-0.0007131547840656902,-0.0009638344734422028,0.0016917729116820324
44.49,7.37704234011341e-05,0.6325045312885281,0.005592394900158032,0.00890585858860595,0.7734729711702595,-1.4784742589213166e-05,-0.0016898982294848988,-0.0007122572523403173,-0.0009628874366718915,0.0016898987736924356
44.5,7.36228716701811e-05,0.6324876323062333,0.005585272327634629,0.00889622971423923,0.7734898701579964,-1.4755168745673413e-05,-0.0016880260384907354,-0.0007113608282584656,-0.000961941177930957,0.0016880265805234588
44.51,7.347561508618627e-05,0.6324707520458484,0.005578158719352045,0.008886610302459921,0.7735067504238017,-1.472565406723868e-05,-0.0016861557904739618,-0.0007104655104985286,-0.0009609956968247973,0.0016861563303405631
44.52,7.332865305868188e-05,0.6324538904879436,0.00557105406424706,0.008877000345491673,0.7735236119871051,-1.4696198435509135e-05,-0.0016842874836015724,-0.0007095712977403815,-0.0009600509929585905,0.0016842880213107083
44.53,7.31819849983818e-05,0.6324370476131076,0.005563958351269656,0.008867399835562086,0.7735404548673182,-1.4666801732322036e-05,-0.0016824211160420598,-0.0007086781886653789,-0.0009591070659372972,0.0016824216516023525
44.54,7.303561031717918e-05,0.6324202234019471,0.005556871569383002,0.008857808764902714,0.7735572790838342,-1.4637463839751241e-05,-0.0016805566859654124,-0.0007077861819563545,-0.0009581639153656596,0.00168055721938545
44.550000000000004,7.288952842814407e-05,0.6324034178350875,0.005549793707563438,0.008848227125749057,0.7735740846560281,-1.4608184640106732e-05,-0.0016786941915431155,-0.0007068952762976182,-0.0009572215408482039,0.0016786947228314508
44.56,7.274373874552107e-05,0.632386630893172,0.005542724754800462,0.008838654910340575,0.7735908716032563,-1.457896401593415e-05,-0.0016768336309481476,-0.0007060054703749559,-0.0009562799419892402,0.0016768341601133003
44.57,7.259824068472698e-05,0.6323698625568626,0.005535664700096712,0.008829092110920683,0.7736076399448575,-1.4549801850014319e-05,-0.0016749750023549823,-0.0007051167628756272,-0.0009553391183928648,0.0016749755294054374
44.58,7.245303366234843e-05,0.632353112806839,0.005528613532467956,0.008819538719736755,0.7736243897001516,-1.4520698025362771e-05,-0.0016731183039395854,-0.0007042291524883646,-0.00095439906966296,0.0016731188288837942
44.59,7.230811709613956e-05,0.6323363816237997,0.005521571240943072,0.008809994729040125,0.7736411208884404,-1.4491652425229284e-05,-0.001671263533879414,-0.0007033426379033715,-0.0009534597954031945,0.001671264056725794
44.6,7.216349040501969e-05,0.6323196689884609,0.0055145378145640385,0.008800460131086093,0.7736578335290076,-1.44626649330974e-05,-0.0016694106903534169,-0.0007024572178123211,-0.0009525212952170266,0.0016694112111103516
44.61,7.201915300907095e-05,0.6323029748815574,0.0055075132423859155,0.008790934918133923,0.7736745276411188,-1.4433735432683968e-05,-0.001667559771542032,-0.0007015728909083548,-0.0009515835687077029,0.0016675602902178719
44.62,7.1875104329536e-05,0.632286299283842,0.005500497513476832,0.008781419082446847,0.773691203244021,-1.4404863807938667e-05,-0.0016657107756271861,-0.000700689655886081,-0.0009506466154782601,0.0016657112922302483
44.63,7.173134378881569e-05,0.6322696421760857,0.005493490616917972,0.008771912616292064,0.7737078603569433,-1.437604994304355e-05,-0.0016638637007922942,-0.0006998075114415732,-0.0009497104351315261,0.0016638642153308624
44.64,7.15878708104667e-05,0.6322530035390778,0.005486492541803556,0.00876241551194075,0.7737244989990966,-1.4347293722412573e-05,-0.0016620185452222585,-0.000698926456272369,-0.0009487750272701211,0.0016620190577045833
44.65,7.144468481919926e-05,0.6322363833536255,0.005479503277240832,0.008752927761668049,0.7737411191896736,-1.4318595030691123e-05,-0.0016601753071034664,-0.0006980464890774683,-0.0009478403914964572,0.0016601758175377654
44.660000000000004,7.130178524087489e-05,0.6322197816005545,0.0054725228123500575,0.008743449357753084,0.773757720947849,-1.428995375275556e-05,-0.001658333984623791,-0.0006971676085573325,-0.0009469065274127414,0.0016583344930182489
44.67,7.115917150250399e-05,0.6322031982607083,0.005465551136264484,0.008733980292478957,0.7737743042927792,-1.4261369773712761e-05,-0.0016564945759725885,-0.0006962898134138821,-0.0009459734346209745,0.0016564950823353575
44.68,7.10168430322436e-05,0.6321866333149485,0.005458588238130345,0.008724520558132746,0.7737908692436025,-1.423284297889965e-05,-0.0016546570793406993,-0.0006954131023504961,-0.000945041112722954,0.0016546575836798988
44.69,7.087479925939512e-05,0.6321700867441551,0.00545163410710684,0.008715070147005517,0.7738074158194393,-1.4204373253882732e-05,-0.0016528214929204452,-0.0006945374740720102,-0.0009441095613202729,0.001652821995244162
44.7,7.073303961440198e-05,0.6321535585292258,0.0054446887323661205,0.008705629051392315,0.7738239440393918,-1.4175960484457643e-05,-0.001650987814905629,-0.0006936629272847153,-0.0009431787800143225,0.0016509883152219182
44.71,7.05915635288474e-05,0.6321370486510768,0.005437752103093273,0.008696197263592172,0.7738404539225441,-1.4147604556648687e-05,-0.0016491560434915337,-0.000692789460696356,-0.0009422487684062922,0.0016491565418084177
44.72,7.045037043545201e-05,0.6321205570906419,0.00543082420848631,0.008686774775908108,0.7738569454879621,-1.4119305356708377e-05,-0.0016473261768749211,-0.0006919170730161298,-0.0009413195260971703,0.0016473266732003906
44.730000000000004,7.030945976807171e-05,0.6321040838288731,0.005423905037756149,0.008677361580647136,0.7738734187546942,-1.4091062771116978e-05,-0.0016454982132540325,-0.0006910457629546849,-0.0009403910526877465,0.0016454987075960458
44.74,7.016883096169531e-05,0.6320876288467405,0.005416994580126602,0.008667957670120258,0.7738898737417701,-1.4062876686582049e-05,-0.0016436721508285854,-0.0006901755292241192,-0.0009394633477786111,0.0016436726431950694
44.75,7.002848345244224e-05,0.6320711921252322,0.0054100928248343606,0.008658563036642471,0.773906310468202,-1.4034746990037993e-05,-0.0016418479877997737,-0.0006893063705379784,-0.0009385364109701564,0.0016418484781986233
44.76,6.988841667756037e-05,0.6320547736453542,0.005403199761128981,0.00864917767253277,0.773922728952984,-1.4006673568645586e-05,-0.001640025722370267,-0.0006884382856112554,-0.0009376102418625779,0.0016400262108093454
44.77,6.974863007542368e-05,0.6320383733881305,0.005396315378272868,0.008639801570114144,0.7739391292150921,-1.3978656309791555e-05,-0.0016382053527442082,-0.0006875712731603882,-0.0009366848400558749,0.0016382058392313478
44.78,6.960912308553004e-05,0.632021991334603,0.005389439665541265,0.008630434721713586,0.7739555112734844,-1.3950695101088083e-05,-0.0016363868771272147,-0.0006867053319032585,-0.0009357602051498519,0.0016363873616702163
44.79,6.946989514849894e-05,0.6320056274658318,0.0053825726122222325,0.008621077119662087,0.7739718751471011,-1.3922789830372397e-05,-0.0016345702937263756,-0.0006858404605591905,-0.0009348363367441186,0.0016345707763330088
44.800000000000004,6.933094570606928e-05,0.6319892817628945,0.00537571420761664,0.008611728756294646,0.7739882208548644,-1.3894940385706289e-05,-0.001632755600750252,-0.0006849766578489494,-0.000933913234438092,0.0016327560814282552
44.81,6.919227420109707e-05,0.6319729542068869,0.0053688644410381505,0.008602389623950265,0.7740045484156787,-1.3867146655375682e-05,-0.001630942796408875,-0.0006841139224947402,-0.0009329908978309964,0.001630943275165956
44.82,6.905388007755326e-05,0.6319566447789229,0.005362023301813203,0.008593059714971955,0.7740208578484303,-1.3839408527890167e-05,-0.0016291318789137456,-0.0006832522532202057,-0.0009320693265218647,0.001629132355757581
44.83,6.891576278052144e-05,0.6319403534601338,0.005355190779281001,0.008583739021706737,0.774037149171988,-1.3811725891982577e-05,-0.0016273228464778336,-0.0006823916487504258,-0.0009311485201095393,0.0016273233214160695
44.84,6.877792175619569e-05,0.631924080231669,0.005348366862793497,0.008574427536505641,0.7740534224052021,-1.378409863660851e-05,-0.0016255156973155745,-0.0006815321078119154,-0.0009302284781926722,0.0016255161703558267
44.85,6.864035645187825e-05,0.6319078250746959,0.005341551541715377,0.008565125251723715,0.7740696775669057,-1.3756526650945905e-05,-0.0016237104296428736,-0.0006806736291326234,-0.0009293092003697278,0.0016237109007927269
44.86,6.850306631597743e-05,0.6318915879703995,0.005334744805424051,0.008555832159720018,0.7740859146759136,-1.3729009824394587e-05,-0.001621907041677099,-0.0006798162114419312,-0.0009283906862389816,0.0016219075109441083
44.87,6.836605079800528e-05,0.6318753688999826,0.005327946643309631,0.008546548252857628,0.774102133751023,-1.3701548046575828e-05,-0.0016201055316370843,-0.0006789598534706511,-0.0009274729353985225,0.0016201059990287746
44.88,6.822930934857546e-05,0.6318591678446662,0.005321157044774925,0.008537273523503643,0.7741183348110133,-1.3674141207331892e-05,-0.0016183058977431285,-0.0006781045539510251,-0.0009265559474462536,0.0016183063632669939
44.89,6.8092841419401e-05,0.6318429847856888,0.0053143759992354146,0.00852800796402918,0.774134517874646,-1.3646789196725605e-05,-0.0016165081382169915,-0.0006772503116167238,-0.0009256397219798927,0.0016165086018804966
44.9,6.79566464632921e-05,0.6318268197043067,0.005307603496119247,0.00851875156680938,0.7741506829606648,-1.361949190503991e-05,-0.0016147122512818952,-0.0006763971252028438,-0.0009247242585969728,0.001614712713092475
44.910000000000004,6.782072393415393e-05,0.6318106725817938,0.005300839524867219,0.008509504324223411,0.7741668300877957,-1.3592249222777411e-05,-0.0016129182351625232,-0.0006755449934459077,-0.0009238095568948442,0.0016129186951275827
44.92,6.768507328698443e-05,0.6317945433994422,0.00529408407493276,0.008500266228654463,0.774182959274747,-1.356506104065996e-05,-0.0016111260880850187,-0.0006746939150838618,-0.0009228956164706746,0.0016111265462119334
44.93,6.754969397787217e-05,0.6317784321385613,0.005287337135781921,0.008491037272489756,0.7741990705402091,-1.3537927249628189e-05,-0.0016093358082769835,-0.0006738438888560753,-0.0009219824369214494,0.0016093362645730992
44.94,6.741458546399411e-05,0.6317623387804786,0.00528059869689336,0.008481817448120542,0.7742151639028548,-1.3510847740841092e-05,-0.0016075473939674778,-0.000672994913503338,-0.0009210700178439743,0.001607547848440111
44.95,6.727974720361345e-05,0.6317462633065389,0.005273868747758327,0.008472606747942101,0.7742312393813392,-1.348382240567558e-05,-0.0016057608433870183,-0.0006721469877678599,-0.0009201583588348742,0.0016057612960434567
44.96,6.714517865607746e-05,0.6317302056981051,0.005267147277880648,0.008463405164353753,0.7742472969942996,-1.3456851135726043e-05,-0.0016039761547675788,-0.0006713001103932687,-0.0009192474594905962,0.0016039766056150804
44.97,6.701087928181527e-05,0.6317141659365575,0.005260434276776716,0.008454212689758846,0.7742633367603557,-1.3429933822803917e-05,-0.0016021933263425867,-0.00067045428012461,-0.0009183373194074078,0.001602193775388381
44.980000000000004,6.687684854233575e-05,0.631698144003294,0.005253729733975469,0.008445029316564772,0.7742793586981096,-1.3403070358937245e-05,-0.001600412356346925,-0.0006696094957083439,-0.0009174279381814009,0.001600412803598212
44.99,6.674308590022534e-05,0.6316821398797305,0.005247033639018386,0.008435855037182959,0.7742953628261455,-1.3376260636370248e-05,-0.0015986332430169292,-0.0006687657558923451,-0.0009165193154084905,0.0015986336884808807
45.0,6.660959081914586e-05,0.6316661535473004,0.005240345981459463,0.008426689844028874,0.7743113491630303,-1.3349504547562888e-05,-0.0015968559845903868,-0.000667923059425901,-0.0009156114506844156,0.0015968564282741458
45.01,6.647636276383239e-05,0.6316501849874545,0.005233666750865204,0.00841753372952203,0.7743273177273131,-1.3322801985190433e-05,-0.0015950805793065377,-0.0006670814050597101,-0.0009147043436047417,0.0015950810212172182
45.02,6.634340120009112e-05,0.6316342341816614,0.005226995936814607,0.008408386686085982,0.7743432685375253,-1.3296152842143038e-05,-0.0015933070254060707,-0.0006662407915458806,-0.00091379799376486,0.001593307465550759
45.03,6.621070559479717e-05,0.6316183011114074,0.005220333528899148,0.008399248706148332,0.7743592016121809,-1.3269557011525298e-05,-0.0015915353211311254,-0.0006654012176379298,-0.0009128924007599896,0.001591535759516879
